date	month	year	dow	pm1	      temp	stagno	admyng	gasyng
11152	7	90	7	6.850571131	71	6	3	2
11153	7	90	1	5.926658856	73	6.3	8	0
11154	7	90	2	5.828846853	66	1.7	1	3
11155	7	90	3	5.672044859	65	3.3	8	3
11156	7	90	4	5.177310183	69	4	2	1
11157	7	90	5	6.00536742	73	4.3	3	0
11158	7	90	6	8.495255002	75	6.3	2	0
11159	7	90	7	11.07025496	78	7.3	1	0
11160	7	90	1	11.32299277	73	5	4	1
11161	7	90	2	8.484913777	64	2	5	1
11162	7	90	3	6.677789227	61	4.4	2	0
11163	7	90	4	7.213492229	59	5	0	3
11164	7	90	5	5.370394773	62	2	8	0
11165	7	90	6	10.07551413	65	8.3	0	1
11166	7	90	7	13.35366637	69	5.7	3	1
11167	7	90	1	12.83611968	76	7.3	1	1
11168	7	90	2	10.71356581	73	3	2	0
11169	7	90	3	6.331828239	65	0.3	3	0
11170	8	90	4	5.962213889	63	2	1	0
11171	8	90	5	7.830577964	65	3.7	3	0
11172	8	90	6	6.605002979	72	4.3	3	0
11173	8	90	7	12.59512187	77	5.7	2	1
11174	8	90	1	11.70883315	73	3	3	1
11175	8	90	2	5.538480458	66	1	3	0
11176	8	90	3	4.716232212	70	3	6	0
11177	8	90	4	8.013285456	71	7.3	2	0
11178	8	90	5	8.964340598	71	8	1	1
11179	8	90	6	12.18941399	75	7	0	1
11180	8	90	7	13.59712569	79	6.3	3	2
11181	8	90	1	12.0617862	75	4	8	0
11182	8	90	2	3.004815671	67	1.7	0	1
11183	8	90	3	4.452872557	68	6	5	1
11184	8	90	4	4.059682294	66	0.7	5	0
11185	8	90	5	4.219503422	69	2.3	2	1
11186	8	90	6	6.763613015	68	7.7	3	0
11187	8	90	7	5.957237416	66	5.7	1	1
11188	8	90	1	7.838437505	64	8.7	4	2
11189	8	90	2	20.41603728	66	10.3	1	0
11190	8	90	3	6.524507241	63	1.7	5	1
11191	8	90	4	4.780831269	64	0.3	3	3
11192	8	90	5	8.878348241	60	5	2	1
11193	8	90	6	9.810904357	62	2.7	3	2
11194	8	90	7	5.760890784	62	2.3	1	0
11195	8	90	1	6.254387488	64	7.7	2	1
11196	8	90	2	9.557393353	64	10.5	2	1
11197	8	90	3	11.83664031	70	8	7	1
11198	8	90	4	11.30596056	62	1.1	2	1
11199	8	90	5	4.458161019	64	0	3	0
11200	8	90	6	5.135716591	66	1.7	4	1
11201	9	90	7	7.154908949	63	9.7	4	1
11202	9	90	1	6.456665995	65	3.7	6	1
11203	9	90	2	6.485330547	65	4.7	5	0
11204	9	90	3	8.775603466	69	6.3	8	2
11205	9	90	4	11.93039209	67	6	4	1
11206	9	90	5	20.51964705	66	9	2	0
11207	9	90	6	26.34370526	63	4.7	9	1
11208	9	90	7	15.39755252	65	9.3	3	0
11209	9	90	1	14.57797276	65	6	6	0
11210	9	90	2	24.96617541	65	6.7	6	2
11211	9	90	3	20.07583741	58	2.7	4	0
11212	9	90	4	7.454695513	61	4.7	4	1
11213	9	90	5	14.82168161	63	4.3	3	0
11214	9	90	6	14.11104725	66	1	5	1
11215	9	90	7	9.458257017	59	0.3	7	2
11216	9	90	1	7.164645037	64	5	14	1
11217	9	90	2	15.143033	64	9	15	0
11218	9	90	3	23.89758127	65	6.3	6	0
11219	9	90	4	16.08402818	63	9.7	1	1
11220	9	90	5	20.69455433	63	10	2	1
11221	9	90	6	18.1929334	68	5.3	8	0
11222	9	90	7	15.01110952	75	6.3	7	1
11223	9	90	1	21.07873033	62	4	8	2
11224	9	90	2	30.77127909	57	14	9	3
11225	9	90	3	34.86057526	63	9.6	6	0
11226	9	90	4	26.82282824	60	10.7	9	0
11227	9	90	5	24.89398041	65	5.3	9	0
11228	9	90	6	33.75229422	63	6.7	3	2
11229	9	90	7	24.32179913	60	7.7	7	0
11230	9	90	1	13.45170003	58	6.3	5	0
11231	10	90	2	11.70293093	57	0.7	4	0
11232	10	90	3	8.79193305	53	0.7	10	1
11233	10	90	4	5.511898792	55	0	8	1
11234	10	90	5	5.88	56	0.7	5	0
11235	10	90	6	10.24234786	53	2	7	2
11236	10	90	7	20.54714434	49	4	7	1
11237	10	90	1	26.41786603	49	4.3	8	0
11238	10	90	2	25.93170281	53	4.8	1	0
11239	10	90	3	18.91164484	52	2.7	6	1
11240	10	90	4	16.56534142	52	2	3	0
11241	10	90	5	20.09096576	46	2.3	5	2
11242	10	90	6	10.45825417	52	0.3	5	1
11243	10	90	7	7.834059488	54	2.3	6	0
11244	10	90	1	7.702987433	49	3	3	0
11245	10	90	2	8.256726449	50	8.3	6	0
11246	10	90	3	12.07544031	50	2.7	5	0
11247	10	90	4	17.32683136	48	1.3	5	2
11248	10	90	5	6.598970646	51	0.3	5	0
11249	10	90	6	17.21441499	48	5	5	1
11250	10	90	7	19.19814432	48	5.3	10	1
11251	10	90	1	10.71573368	50	3.3	2	0
11252	10	90	2	15.07903441	48	7	3	2
11253	10	90	3	27.93902532	51	9.5	6	0
11254	10	90	4	28.03460613	55	2	6	0
11255	10	90	5	13.05045803	57	0.3	4	1
11256	10	90	6	14.64404146	55	6.3	7	0
11257	10	90	7	16.70847681	56	3	5	0
11258	10	90	1	6.732544872	51	0.7	8	0
11259	10	90	2	12.06441984	50	3.7	3	0
11260	10	90	3	13.76977577	50	5	6	0
11261	10	90	4	9.884545214	47	5.7	7	1
11262	11	90	5	16.54712517	46	7.3	5	0
11263	11	90	6	28.39852334	43	13	5	0
11264	11	90	7	18.86492885	48	3.7	6	1
11265	11	90	1	6.735230594	51	2	6	1
11266	11	90	2	19.77992864	46	11.7	7	2
11267	11	90	3	27.1537411	44	4	8	1
11268	11	90	4	9.80912709	49	3	7	2
11269	11	90	5	6.266173088	52	1	8	0
11270	11	90	6	3.491286669	55	0	2	1
11271	11	90	7	3.432328109	57	0	2	1
11272	11	90	1	8.45980446	58	1.7	9	1
11273	11	90	2	18.50849463	50	2.3	8	2
11274	11	90	3	4.913009814	48	0	6	0
11275	11	90	4	6.216800349	46	0	8	0
11276	11	90	5	8.924733124	48	2	7	1
11277	11	90	6	17.87345533	46	4.3	2	2
11278	11	90	7	17.25451799	44	6.3	4	0
11279	11	90	1	32.13328874	37	8	2	0
11280	11	90	2	11.08111218	41	0	4	1
11281	11	90	3	7.984901029	42	2.7	7	2
11282	11	90	4	4.987401326	47	0.7	4	0
11283	11	90	5	2.511779881	51	0.3	2	0
11284	11	90	6	2.102814844	53	0	4	0
11285	11	90	7	2.678391451	51	4	4	1
11286	11	90	1	12.70859782	42	3.3	4	1
11287	11	90	2	15.32319713	39	6	8	0
11288	11	90	3	14.55359401	43	1	6	1
11289	11	90	4	9.682703557	44	0.3	6	0
11290	11	90	5	4.300542309	45	0.3	6	1
11291	11	90	6	5.020008702	38	1	2	0
11292	12	90	7	5.081317005	41	0	5	2
11293	12	90	1	11.04441062	40	0	3	1
11294	12	90	2	6.886505045	48	0.3	6	0
11295	12	90	3	3.888709512	47	0.3	5	0
11296	12	90	4	8.340672695	44	0.3	5	2
11297	12	90	5	31.26734071	43	9.7	6	1
11298	12	90	6	55.18346158	39	6	11	0
11299	12	90	7	25.36225381	46	8	8	2
11300	12	90	1	20.82490925	48	12	5	0
11301	12	90	2	12.28252453	44	6	7	0
11302	12	90	3	13.76281664	41	9	0	1
11303	12	90	4	15.4805453	39	3	8	0
11304	12	90	5	18.54027852	39	8.3	7	0
11305	12	90	6	15.31507957	42	1.3	6	0
11306	12	90	7	17.58770825	40	6.7	3	1
11307	12	90	1	22.64496262	38	5	7	1
11308	12	90	2	3.844727411	44	0	5	0
11309	12	90	3	5.848945304	31	0	7	0
11310	12	90	4	4.631772269	21	0	1	1
11311	12	90	5	15.36049826	18	6.5	9	0
11312	12	90	6	29.22190326	16	6.8	5	1
11313	12	90	7	34.0001086	21	8.3	4	1
11314	12	90	1	35.14016484	24	13.5	5	2
11315	12	90	2	49.91005671	28	11	10	1
11316	12	90	3	66.76009759	33	14.3	4	1
11317	12	90	4	41.99267979	37	9	12	2
11318	12	90	5	5.677180905	38	1.3	3	3
11319	12	90	6	10.70667248	23	0.7	5	1
11320	12	90	7	29.97417748	17	6.7	2	0
11321	12	90	1	16.00907605	30	0.3	7	1
11322	12	90	2	3.746096858	42	0	7	2
11323	1	91	3	11.52680129	42	4.3	3	2
11324	1	91	4	19.06315549	40	9.7	5	1
11325	1	91	5	19.5040576	38	4	4	0
11326	1	91	6	40.11889232	34	11.3	6	1
11327	1	91	7	43.55422015	32	9.7	3	0
11328	1	91	1	21.52009247	34	9.7	7	1
11329	1	91	2	7.624303232	39	3.3	3	0
11330	1	91	3	8.778565115	42	2	4	2
11331	1	91	4	11.47587229	41	8.7	2	0
11332	1	91	5	8.305116169	44	7.3	6	0
11333	1	91	6	7.639747619	49	3	4	3
11334	1	91	7	3.52552152	51	0	7	1
11335	1	91	1	5.56494812	49	0	6	0
11336	1	91	2	3.969725919	49	0.3	4	0
11337	1	91	3	6.336123365	45	1.7	2	3
11338	1	91	4	8.547933113	44	2	4	0
11339	1	91	5	15.04386818	49	7.7	8	1
11340	1	91	6	11.0490894	47	2.3	4	1
11341	1	91	7	19.77249976	39	2.7	2	2
11342	1	91	1	32.27009236	39	7.3	6	1
11343	1	91	2	60.855444	37	10.7	2	1
11344	1	91	3	65.51202169	34	8	9	0
11345	1	91	4	35.77440694	37	12.7	8	2
11346	1	91	5	33.1317709	39	8	8	2
11347	1	91	6	24.41386263	38	5.3	4	1
11348	1	91	7	36.52881615	36	11.3	7	0
11349	1	91	1	53.28124213	32	7.7	6	3
11350	1	91	2	26.82996717	37	6	6	1
11351	1	91	3	48.80018175	33	15.3	9	2
11352	1	91	4	36.01316194	36	8.3	9	2
11353	1	91	5	25.74143094	42	8.7	6	1
11354	2	91	6	18.27658823	51	5.7	8	3
11355	2	91	7	3.929930227	52	0.7	5	2
11356	2	91	1	5.18475862	50	3	1	0
11357	2	91	2	4.848358958	54	1.7	5	1
11358	2	91	3	11.95878561	44	4	4	1
11359	2	91	4	29.31525267	44	9.3	9	0
11360	2	91	5	30.26686079	51	12.7	2	3
11361	2	91	6	26.2080593	52	13	5	1
11362	2	91	7	30.5284446	43	7.7	5	0
11363	2	91	1	37.57479852	43	9.7	8	1
11364	2	91	2	28.34576276	46	2.3	7	2
11365	2	91	3	6.278483936	48	4.3	12	2
11366	2	91	4	11.43269123	49	7.3	5	1
11367	2	91	5	15.18273294	57	9.3	7	2
11368	2	91	6	7.600367523	51	4.7	10	0
11369	2	91	7	7.389113916	46	2.7	9	0
11370	2	91	1	6.74934478	44	1	8	0
11371	2	91	2	6.859716466	45	2.7	13	2
11372	2	91	3	2.506007509	49	0	8	0
11373	2	91	4	5.081317005	46	3.7	9	0
11374	2	91	5	16.7823283	45	10	8	0
11375	2	91	6	25.33720354	44	11	2	0
11376	2	91	7	33.29702284	44	8	8	0
11377	2	91	1	33.09592123	45	4.3	6	0
11378	2	91	2	20.35065083	52	3.7	10	1
11379	2	91	3	20.30767635	52	5.7	8	1
11380	2	91	4	26.80191196	50	9	8	1
11381	2	91	5	26.46465157	48	6	13	1
11382	3	91	6	11.06663295	39	5.3	6	0
11383	3	91	7	3.308198412	44	0	6	3
11384	3	91	1	3.529708612	46	1.3	11	2
11385	3	91	2	6.361152268	39	5	7	1
11386	3	91	3	7.437896734	38	2.7	17	3
11387	3	91	4	10.59534052	42	10.3	8	0
11388	3	91	5	13.27770531	42	4.3	6	0
11389	3	91	6	16.20639385	44	4.7	7	2
11390	3	91	7	15.26801798	39	0.7	12	0
11391	3	91	1	5.412199941	41	0.7	8	0
11392	3	91	2	5.150899846	40	1	7	1
11393	3	91	3	8.058991546	44	3.7	3	1
11394	3	91	4	19.30968938	44	11.7	22	1
11395	3	91	5	15.29531869	44	5.7	9	0
11396	3	91	6	23.67759285	44	6.3	7	0
11397	3	91	7	16.9540455	45	8.3	11	2
11398	3	91	1	15.00998918	50	2.3	11	0
11399	3	91	2	14.99091229	46	4.7	10	1
11400	3	91	3	7.796524209	46	2.7	10	6
11401	3	91	4	10.59847715	49	5.4	10	0
11402	3	91	5	14.03693844	46	3.7	8	1
11403	3	91	6	6.180711337	45	1.3	16	0
11404	3	91	7	7.628574971	48	4.7	4	0
11405	3	91	1	9.884760291	43	7.7	9	0
11406	3	91	2	12.76013733	43	6.3	12	1
11407	3	91	3	9.174050382	44	3	8	1
11408	3	91	4	17.38459373	44	4	5	2
11409	3	91	5	7.484073752	47	1.3	12	0
11410	3	91	6	12.52616041	47	0.3	11	1
11411	3	91	7	16.32040648	52	7.7	10	0
11412	3	91	1	21.03145602	51	5.3	8	2
11413	4	91	2	10.44399751	50	0	15	2
11414	4	91	3	4.926505745	46	0	7	1
11415	4	91	4	3.990116337	46	0.7	13	0
11416	4	91	5	4.621209939	48	1	5	1
11417	4	91	6	4.293426341	47	1	14	3
11418	4	91	7	5.998956562	45	1.7	8	2
11419	4	91	1	5.360911969	45	0.7	11	0
11420	4	91	2	8.444842954	44	3.3	9	0
11421	4	91	3	6.960268796	46	0.7	7	1
11422	4	91	4	7.467068039	43	4.7	6	2
11423	4	91	5	15.0350508	46	5.7	8	2
11424	4	91	6	14.45109532	52	8	12	1
11425	4	91	7	10.81679857	52	4.3	7	0
11426	4	91	1	5.230774913	50	7.3	4	0
11427	4	91	2	10.20129224	50	6	12	0
11428	4	91	3	12.85627897	54	6	7	0
11429	4	91	4	16.75998241	48	0.7	12	1
11430	4	91	5	24.09428697	54	5	6	0
11431	4	91	6	24.18386177	57	5.3	5	1
11432	4	91	7	17.88758432	58	6.7	3	1
11433	4	91	1	14.4368236	55	0.3	8	1
11434	4	91	2	11.16111462	50	2	7	0
11435	4	91	3	19.15318245	46	3.7	10	2
11436	4	91	4	3.757914433	46	0	3	0
11437	4	91	5	5.57088289	47	1	5	0
11438	4	91	6	6.747011032	47	1	12	0
11439	4	91	7	6.982627216	50	3	9	2
11440	4	91	1	7.22084163	48	0.3	6	0
11441	4	91	2	10.44786996	51	7.3	8	2
11442	4	91	3	9.92493892	57	4	5	2
11443	5	91	4	7.852240547	59	3	8	1
11444	5	91	5	7.915049627	59	5	4	0
11445	5	91	6	8.794134452	55	0	4	0
11446	5	91	7	10.88799808	56	3	3	2
11447	5	91	1	8.521216999	55	3	4	1
11448	5	91	2	4.704884935	55	1.3	2	0
11449	5	91	3	5.303680472	53	2.3	7	2
11450	5	91	4	4.437117343	49	0.7	8	1
11451	5	91	5	7.620424206	48	4.3	5	0
11452	5	91	6	10.05158029	55	6	3	0
11453	5	91	7	11.85796979	54	2.7	3	1
11454	5	91	1	7.075342207	53	1.7	7	1
11455	5	91	2	7.424222871	54	1.7	3	1
11456	5	91	3	6.828922315	53	3.7	7	0
11457	5	91	4	9.043016434	56	5.3	1	1
11458	5	91	5	8.680539906	60	5.7	8	3
11459	5	91	6	9.89629877	51	4.7	6	1
11460	5	91	7	13.01330903	52	1.3	9	1
11461	5	91	1	10.67938641	54	2	3	0
11462	5	91	2	11.96852219	59	7.3	12	1
11463	5	91	3	10.6233985	56	5.3	4	1
11464	5	91	4	7.811553172	54	1.3	3	0
11465	5	91	5	9.154279976	55	2	4	0
11466	5	91	6	4.247948634	52	0.3	3	1
11467	5	91	7	3.85421819	54	1.7	4	1
11468	5	91	1	6.305362714	55	3	6	0
11469	5	91	2	7.910275864	56	4.7	8	0
11470	5	91	3	10.38447128	57	2	5	2
11471	5	91	4	5.535523805	52	0.3	4	2
11472	5	91	5	4.750660921	55	1.3	8	1
11473	5	91	6	7.160202706	57	2.3	3	1
11474	6	91	7	7.131417569	60	4.3	1	0
11475	6	91	1	5.205643999	54	3.3	2	0
11476	6	91	2	4.124940979	52	1.3	2	2
11477	6	91	3	5.958655131	53	4.7	5	2
11478	6	91	4	6.782564956	59	5.3	4	0
11479	6	91	5	10.81812625	58	5.3	1	1
11480	6	91	6	6.64488827	54	0.7	5	0
11481	6	91	7	6.505842769	61	2.3	7	2
11482	6	91	1	7.124300479	63	7.3	8	2
11483	6	91	2	5.807126662	65	3.3	8	0
11484	6	91	3	3.733267458	57	0.3	5	1
11485	6	91	4	3.567614731	57	2.3	6	1
11486	6	91	5	3.212607973	56	0.7	1	1
11487	6	91	6	3.879030059	56	1	3	0
11488	6	91	7	4.590367754	59	3	4	2
11489	6	91	1	2.237169963	54	1.3	10	2
11490	6	91	2	4.549879253	58	1.3	8	2
11491	6	91	3	6.409811922	60	2.7	3	1
11492	6	91	4	7.352866149	64	3.7	2	0
11493	6	91	5	4.100853127	52	0	3	2
11494	6	91	6	5.531066606	57	2.3	6	0
11495	6	91	7	6.000725519	61	4.7	3	2
11496	6	91	1	6.1604916	63	6	7	0
11497	6	91	2	5.748459104	62	4.4	7	3
11498	6	91	3	3.787231537	61	0.3	4	2
11499	6	91	4	3.969930155	63	0.3	4	3
11500	6	91	5	6.965388783	65	6	5	0
11501	6	91	6	7.108449193	65	4	3	1
11502	6	91	7	4.571425326	59	0.3	4	0
11503	6	91	1	2.972528988	63	3.7	4	1
11504	7	91	2	6.645820409	71	5.6	2	0
11505	7	91	3	8.945971715	74	4.2	0	2
11506	7	91	4	4.857395594	71	3	0	2
11507	7	91	5	13.0795438	64	3	2	1
11508	7	91	6	12.6139293	63	2.7	4	1
11509	7	91	7	5.424037752	63	4.3	7	0
11510	7	91	1	6.424291117	68	5	6	0
11511	7	91	2	6.68765453	68	5	1	2
11512	7	91	3	6.736201339	60	0	8	1
11513	7	91	4	7.936451094	62	2	2	1
11514	7	91	5	11.67384891	68	6.3	7	2
11515	7	91	6	12.615145	71	7	4	0
11516	7	91	7	4.404175109	67	4.3	3	0
11517	7	91	1	6.308800976	64	4.7	1	1
11518	7	91	2	8.202854143	61	0.7	4	0
11519	7	91	3	4.947737142	66	4.7	3	0
11520	7	91	4	3.983580485	65	4.7	3	0
11521	7	91	5	9.063759602	66	4.3	3	2
11522	7	91	6	11.24417088	63	5	2	0
11523	7	91	7	5.745905146	64	3.3	3	0
11524	7	91	1	4.260556908	68	2.3	6	0
11525	7	91	2	7.657538906	71	3.7	5	2
11526	7	91	3	9.623620415	82	5.3	2	3
11527	7	91	4	12.63443406	65	2.7	1	1
11528	7	91	5	5.630566409	62	3.3	3	1
11529	7	91	6	5.089172689	65	2.3	1	0
11530	7	91	7	5.834407413	67	6	1	1
11531	7	91	1	4.635891663	69	3.7	1	2
11532	7	91	2	4.604689239	68	3	1	2
11533	7	91	3	4.527410434	69	5.7	1	0
11534	7	91	4	6.910486505	71	4.7	4	2
11535	8	91	5	6.445958363	64	2.3	8	0
11536	8	91	6	10.82767595	66	3.3	2	2
11537	8	91	7	7.648248589	69	4.7	1	0
11538	8	91	1	6.497254931	67	4.7	4	2
11539	8	91	2	8.684435986	68	6.3	2	4
11540	8	91	3	9.25278139	70	3.7	1	2
11541	8	91	4	7.999140729	70	7.3	3	0
11542	8	91	5	5.496870876	74	5	1	1
11543	8	91	6	5.501560972	62	5.3	2	1
11544	8	91	7	6.971718434	64	2	5	1
11545	8	91	1	6.705294484	64	3.7	1	0
11546	8	91	2	11.44314519	68	6.3	4	1
11547	8	91	3	10.14571059	68	5	4	1
11548	8	91	4	11.45360574	69	5	2	0
11549	8	91	5	12.49479883	73	4.7	6	0
11550	8	91	6	20.78077312	69	3.3	3	1
11551	8	91	7	14.42143703	72	5.7	1	1
11552	8	91	1	14.10015868	73	7	3	2
11553	8	91	2	14.24878115	73	5.7	2	1
11554	8	91	3	11.10975488	70	5.7	2	3
11555	8	91	4	8.154857073	72	5	4	1
11556	8	91	5	5.945629308	69	4.7	1	1
11557	8	91	6	5.230774913	61	1	1	1
11558	8	91	7	4.867602574	64	3.7	2	0
11559	8	91	1	6.730826509	61	5	4	0
11560	8	91	2	7.985986086	60	1.7	2	3
11561	8	91	3	6.98199433	59	1	2	1
11562	8	91	4	4.193469725	58	0.3	2	0
11563	8	91	5	4.101530157	68	2.3	5	2
11564	8	91	6	3.652518061	68	3.3	3	0
11565	8	91	7	5.205867778	58	7.3	3	1
11566	9	91	1	7.373355398	62	5.7	3	1
11567	9	91	2	8.441843542	64	8.3	3	1
11568	9	91	3	8.458494149	66	3.7	2	1
11569	9	91	4	9.131690423	70	6.3	4	0
11570	9	91	5	11.40407502	71	9.7	3	1
11571	9	91	6	9.607568899	65	2.7	5	1
11572	9	91	7	4.627998756	59	1.7	3	1
11573	9	91	1	9.212897255	60	8	8	1
11574	9	91	2	9.227693176	61	8.3	4	0
11575	9	91	3	9.411328969	65	8	5	1
11576	9	91	4	17.32394721	60	5.3	5	2
11577	9	91	5	18.64375931	58	7	8	2
11578	9	91	6	6.439452446	59	3.3	4	1
11579	9	91	7	8.982649279	59	9	2	1
11580	9	91	1	11.60794272	63	8	7	2
11581	9	91	2	13.13348824	66	8.3	6	1
11582	9	91	3	9.371045223	72	4.3	7	1
11583	9	91	4	11.2831786	71	9.7	10	1
11584	9	91	5	11.27255035	65	7.7	6	0
11585	9	91	6	11.63120982	56	5.3	7	2
11586	9	91	7	12.92106992	57	4.7	7	0
11587	9	91	1	15.14904295	59	9	6	0
11588	9	91	2	12.72140989	62	6.3	8	0
11589	9	91	3	9.270589401	67	4.5	15	1
11590	9	91	4	13.13695709	70	8.6	7	0
11591	9	91	5	16.81796902	66	6.7	8	1
11592	9	91	6	19.58056974	58	7.3	6	0
11593	9	91	7	23.9671869	59	12.7	8	0
11594	9	91	1	21.61583457	62	7	9	1
11595	9	91	2	20.49401647	62	8	9	0
11596	10	91	3	14.79732291	59	7.3	4	0
11597	10	91	4	14.61888237	56	8.3	7	0
11598	10	91	5	17.31952837	58	6.3	4	1
11599	10	91	6	11.80497028	60	4.3	8	0
11600	10	91	7	13.19519629	62	8.7	4	0
11601	10	91	1	11.52881002	58	2.7	6	0
11602	10	91	2	16.57417388	58	10.3	9	0
11603	10	91	3	26.34352796	55	10.3	7	0
11604	10	91	4	29.26291379	59	10	5	1
11605	10	91	5	22.84191971	62	10	12	0
11606	10	91	6	23.12280966	65	8.3	4	0
11607	10	91	7	12.26687003	59	9.3	8	0
11608	10	91	1	10.52095487	57	8.3	7	0
11609	10	91	2	12.68375696	62	7	8	4
11610	10	91	3	15.08031268	63	5.7	3	0
11611	10	91	4	5.733265142	51	0	7	2
11612	10	91	5	13.09690144	49	7.3	10	0
11613	10	91	6	13.61679666	53	12.3	4	0
11614	10	91	7	14.09783662	56	11.7	5	1
11615	10	91	1	20.44628157	56	11.3	4	1
11616	10	91	2	4.771026271	54	1	8	2
11617	10	91	3	6.87100504	46	3.3	6	1
11618	10	91	4	12.01985972	46	2.3	7	1
11619	10	91	5	9.910749499	47	6.3	9	1
11620	10	91	6	13.22761632	45	4.3	10	1
11621	10	91	7	16.37165225	45	2.7	6	2
11622	10	91	1	23.16659335	43	11.7	8	0
11623	10	91	2	24.31255561	40	NA	10	0
11624	10	91	3	24.98988608	40	NA	4	2
11625	10	91	4	38.5174988	40	14.7	5	0
11626	10	91	5	34.00093429	43	9.7	9	0
11627	11	91	6	21.99878543	45	5.3	5	1
11628	11	91	7	12.25235363	45	4.7	8	0
11629	11	91	1	25.32443019	46	11.7	5	3
11630	11	91	2	21.02879761	50	5	8	2
11631	11	91	3	8.481244489	54	5	5	1
11632	11	91	4	22.29712238	50	11	5	2
11633	11	91	5	21.96678044	43	9	8	1
11634	11	91	6	9.836247079	46	3	5	0
11635	11	91	7	11.90093964	52	2.3	7	0
11636	11	91	1	18.59217328	51	14	8	2
11637	11	91	2	9.877574603	54	2.7	8	1
11638	11	91	3	7.194187958	53	0.7	8	1
11639	11	91	4	6.482755315	47	3.7	5	1
11640	11	91	5	23.08185236	44	11	5	2
11641	11	91	6	29.36523428	41	9.3	3	1
11642	11	91	7	12.79074251	48	3	7	0
11643	11	91	1	6.87803833	49	2	3	1
11644	11	91	2	7.428568973	49	3	12	0
11645	11	91	3	4.850001656	50	0.3	7	0
11646	11	91	4	4.826345753	47	0.3	7	0
11647	11	91	5	15.07267315	44	5.3	4	1
11648	11	91	6	25.89606393	43	10	1	1
11649	11	91	7	14.61151251	45	4	4	0
11650	11	91	1	9.454869381	48	2.3	10	3
11651	11	91	2	6.020909201	50	1.3	11	1
11652	11	91	3	9.198828629	46	7.3	8	2
11653	11	91	4	12.78130359	42	7.3	5	0
11654	11	91	5	10.46047488	45	2.3	4	0
11655	11	91	6	19.65282112	40	4.3	4	1
11656	11	91	7	23.58417806	37	9.7	7	0
11657	12	91	1	9.553203064	45	2.7	3	0
11658	12	91	2	14.39690771	45	3.7	6	0
11659	12	91	3	8.852541197	49	0.3	6	1
11660	12	91	4	7.811356476	48	2.7	7	0
11661	12	91	5	5.710365625	49	2.3	9	0
11662	12	91	6	7.324419477	46	1	9	2
11663	12	91	7	4.215122273	46	0	5	0
11664	12	91	1	4.513502429	49	1	5	0
11665	12	91	2	9.410583424	44	3	5	1
11666	12	91	3	14.59567392	39	3.7	2	0
11667	12	91	4	6.276462196	45	1.3	2	1
11668	12	91	5	5.230774913	44	0	3	1
11669	12	91	6	18.56785278	39	9.3	5	1
11670	12	91	7	20.76989213	37	8	7	2
11671	12	91	1	65.33314164	33	11.3	7	1
11672	12	91	2	54.29418166	37	10.3	9	1
11673	12	91	3	44.69088654	37	6.5	7	3
11674	12	91	4	20.38829334	42	6	13	1
11675	12	91	5	10.46659433	42	4.3	3	0
11676	12	91	6	15.6249095	41	3.7	8	1
11677	12	91	7	17.2606068	43	12.7	4	0
11678	12	91	1	17.72063749	44	3.7	6	1
11679	12	91	2	34.46210202	42	9.3	10	1
11680	12	91	3	30.10357801	44	12	5	0
11681	12	91	4	28.7845149	47	11.3	6	0
11682	12	91	5	16.54510688	51	6	7	0
11683	12	91	6	17.44238782	52	8.3	8	0
11684	12	91	7	22.83008634	46	6	9	5
11685	12	91	1	19.80438104	44	14.3	10	3
11686	12	91	2	29.52018019	46	10.3	7	0
11687	12	91	3	19.89037176	45	5	6	0
11688	1	92	4	15.94954153	43	2.3	11	1
11689	1	92	5	9.837352834	45	3.7	11	2
11690	1	92	6	7.473284301	43	2.3	7	2
11691	1	92	7	9.565673547	42	4.7	9	0
11692	1	92	1	9.670660412	38	1.7	5	0
11693	1	92	2	28.7466883	37	12.7	4	0
11694	1	92	3	37.71435276	33	16.7	10	2
11695	1	92	4	40.23171825	38	13	6	2
11696	1	92	5	27.4049792	46	6.3	8	0
11697	1	92	6	8.895781762	46	3	3	3
11698	1	92	7	15.46732644	43	5.7	3	0
11699	1	92	1	32.8227058	39	15.7	3	0
11700	1	92	2	26.60671858	42	17	6	0
11701	1	92	3	26.04718213	46	20.7	8	3
11702	1	92	4	13.62560647	47	1.7	5	0
11703	1	92	5	12.39212038	43	4.3	10	0
11704	1	92	6	25.40325351	39	6.7	9	2
11705	1	92	7	55.25325879	36	8	2	0
11706	1	92	1	35.20374885	43	7	7	1
11707	1	92	2	26.36961129	42	7.7	8	1
11708	1	92	3	11.7254737	44	2	6	0
11709	1	92	4	8.547905026	43	2.7	6	2
11710	1	92	5	4.408113581	49	0	9	2
11711	1	92	6	12.7404596	52	3	9	1
11712	1	92	7	7.289421568	49	0.7	7	1
11713	1	92	1	17.49851726	43	12.3	7	3
11714	1	92	2	5.936609401	49	2.7	10	0
11715	1	92	3	4.115912213	49	0	3	2
11716	1	92	4	5.616637945	54	2.7	10	1
11717	1	92	5	5.24076114	54	4.3	9	0
11718	1	92	6	5.162670495	53	3.3	8	4
11719	2	92	7	7.989185194	47	5	9	2
11720	2	92	1	12.20306871	47	9.7	7	1
11721	2	92	2	20.45850038	52	11	6	2
11722	2	92	3	33.83249645	46	11.7	13	0
11723	2	92	4	29.23347405	41	8.3	16	0
11724	2	92	5	28.32448465	41	7.7	6	1
11725	2	92	6	31.80363192	40	10.7	9	0
